place	room	price_pax	total_price	bed	bath	sqft_pax	total_sqft	rating	built	property_units	property_stories	walkscore	transitscore	distance	dist	features	laundry	furnished	internet	ac	balcony	dishwasher	patio	hardwood	tile	intercom	granite	accessible	ice	long	lat	bed_count	address
Residences at West Edge	A5	5100	5100	1 bed	1 bath	927	927	5.0	2022.0	600	7.0	89	58		2.695295296008114	Washer/Dryer, Air Conditioning, Cable Ready, Security System, Storage Space, Dishwasher, Refrigerator, Balcony, , , , , 	True	False	False	True	True	True	False	False	False	False	False	False	False	-118.4552568	34.0328723	1	12121 W Olympic Blvd, Los Angeles, CA 90064
Residences at West Edge	B7.1	2744	5487	2 beds	2 baths	514	1029	5.0	2022.0	600	7.0	89	58		2.695295296008114	Washer/Dryer, Air Conditioning, Cable Ready, Security System, Storage Space, Dishwasher, Refrigerator, Balcony, , , , , 	True	False	False	True	True	True	False	False	False	False	False	False	False	-118.4552568	34.0328723	2	12121 W Olympic Blvd, Los Angeles, CA 90064
Residences at West Edge	B2	2744	5487	2 beds	2 baths	522	1045	5.0	2022.0	600	7.0	89	58		2.695295296008114	Washer/Dryer, Air Conditioning, Cable Ready, Security System, Storage Space, Dishwasher, Refrigerator, Balcony, , , , , 	True	False	False	True	True	True	False	False	False	False	False	False	False	-118.4552568	34.0328723	2	12121 W Olympic Blvd, Los Angeles, CA 90064
Residences at West Edge	B9	2768	5537	2 beds	2 baths	513	1026	5.0	2022.0	600	7.0	89	58		2.695295296008114	Washer/Dryer, Air Conditioning, Cable Ready, Security System, Storage Space, Dishwasher, Refrigerator, Balcony, , , , , 	True	False	False	True	True	True	False	False	False	False	False	False	False	-118.4552568	34.0328723	2	12121 W Olympic Blvd, Los Angeles, CA 90064
Residences at West Edge	B2.1	2768	5537	2 beds	2 baths	520	1041	5.0	2022.0	600	7.0	89	58		2.695295296008114	Washer/Dryer, Air Conditioning, Cable Ready, Security System, Storage Space, Dishwasher, Refrigerator, Balcony, , , , , 	True	False	False	True	True	True	False	False	False	False	False	False	False	-118.4552568	34.0328723	2	12121 W Olympic Blvd, Los Angeles, CA 90064
Residences at West Edge	B7.2	2794	5587	2 beds	2 baths	526	1052	5.0	2022.0	600	7.0	89	58		2.695295296008114	Washer/Dryer, Air Conditioning, Cable Ready, Security System, Storage Space, Dishwasher, Refrigerator, Balcony, , , , , 	True	False	False	True	True	True	False	False	False	False	False	False	False	-118.4552568	34.0328723	2	12121 W Olympic Blvd, Los Angeles, CA 90064
Residences at West Edge	B2.4	2818	5637	2 beds	2 baths	540	1079	5.0	2022.0	600	7.0	89	58		2.695295296008114	Washer/Dryer, Air Conditioning, Cable Ready, Security System, Storage Space, Dishwasher, Refrigerator, Balcony, , , , , 	True	False	False	True	True	True	False	False	False	False	False	False	False	-118.4552568	34.0328723	2	12121 W Olympic Blvd, Los Angeles, CA 90064
Residences at West Edge	B1	2844	5687	2 beds	2 baths	527	1054	5.0	2022.0	600	7.0	89	58		2.695295296008114	Washer/Dryer, Air Conditioning, Cable Ready, Security System, Storage Space, Dishwasher, Refrigerator, Balcony, , , , , 	True	False	False	True	True	True	False	False	False	False	False	False	False	-118.4552568	34.0328723	2	12121 W Olympic Blvd, Los Angeles, CA 90064
Residences at West Edge	B14	2950	5900	2 beds	2 baths	544	1087	5.0	2022.0	600	7.0	89	58		2.695295296008114	Washer/Dryer, Air Conditioning, Cable Ready, Security System, Storage Space, Dishwasher, Refrigerator, Balcony, , , , , 	True	False	False	True	True	True	False	False	False	False	False	False	False	-118.4552568	34.0328723	2	12121 W Olympic Blvd, Los Angeles, CA 90064
Residences at West Edge	B1.2	3068	6137	2 beds	2 baths	562	1125	5.0	2022.0	600	7.0	89	58		2.695295296008114	Washer/Dryer, Air Conditioning, Cable Ready, Security System, Storage Space, Dishwasher, Refrigerator, Balcony, , , , , 	True	False	False	True	True	True	False	False	False	False	False	False	False	-118.4552568	34.0328723	2	12121 W Olympic Blvd, Los Angeles, CA 90064
Residences at West Edge	B5	3076	6152	2 beds	2 baths	616	1233	5.0	2022.0	600	7.0	89	58		2.695295296008114	Washer/Dryer, Air Conditioning, Cable Ready, Security System, Storage Space, Dishwasher, Refrigerator, Balcony, , , , , 	True	False	False	True	True	True	False	False	False	False	False	False	False	-118.4552568	34.0328723	2	12121 W Olympic Blvd, Los Angeles, CA 90064
Residences at West Edge	B8	3094	6187	2 beds	2 baths	607	1214	5.0	2022.0	600	7.0	89	58		2.695295296008114	Washer/Dryer, Air Conditioning, Cable Ready, Security System, Storage Space, Dishwasher, Refrigerator, Balcony, , , , , 	True	False	False	True	True	True	False	False	False	False	False	False	False	-118.4552568	34.0328723	2	12121 W Olympic Blvd, Los Angeles, CA 90064
Residences at West Edge	B12	3192	6385	2 beds	2 baths	625	1250	5.0	2022.0	600	7.0	89	58		2.695295296008114	Washer/Dryer, Air Conditioning, Cable Ready, Security System, Storage Space, Dishwasher, Refrigerator, Balcony, , , , , 	True	False	False	True	True	True	False	False	False	False	False	False	False	-118.4552568	34.0328723	2	12121 W Olympic Blvd, Los Angeles, CA 90064
Residences at West Edge	B16	3275	6550	2 beds	2 baths	628	1256	5.0	2022.0	600	7.0	89	58		2.695295296008114	Washer/Dryer, Air Conditioning, Cable Ready, Security System, Storage Space, Dishwasher, Refrigerator, Balcony, , , , , 	True	False	False	True	True	True	False	False	False	False	False	False	False	-118.4552568	34.0328723	2	12121 W Olympic Blvd, Los Angeles, CA 90064
Residences at West Edge	C1	2662	7985	3 beds	3 baths	459	1376	5.0	2022.0	600	7.0	89	58		2.695295296008114	Washer/Dryer, Air Conditioning, Cable Ready, Security System, Storage Space, Dishwasher, Refrigerator, Balcony, , , , , 	True	False	False	True	True	True	False	False	False	False	False	False	False	-118.4552568	34.0328723	3	12121 W Olympic Blvd, Los Angeles, CA 90064
Residences at West Edge	C3	2828	8485	3 beds	3 baths	491	1473	5.0	2022.0	600	7.0	89	58		2.695295296008114	Washer/Dryer, Air Conditioning, Cable Ready, Security System, Storage Space, Dishwasher, Refrigerator, Balcony, , , , , 	True	False	False	True	True	True	False	False	False	False	False	False	False	-118.4552568	34.0328723	3	12121 W Olympic Blvd, Los Angeles, CA 90064
Santa Monica Biltmore	Studio	2295	2295	Studio	1 bath	500	500	5.0	1957.0	68	2.0	88	66		2.8420164787121056	High Speed Internet Access, Ceiling Fans, Smoke Free, Cable Ready, Storage Space, Disposal, Granite Countertops, Microwave, Range, Refrigerator, Carpet, Crown Molding, Walk-In Closets, , , , , 	False	False	True	False	False	False	False	False	False	False	True	False	False	-118.47380365625	34.037463	1	1240 Yale St, Santa Monica, CA 90404
Wilshire Victoria Westwood Apartments	Westwood	6075	6075	1 bed	1 bath	1129	1129	4.9	2010.0	58	7.0	76	70	1.3	0.8756742654910706	Washer/Dryer, Kitchen, Carpet, Recreation Room, Walk-In Closets, Deck, , , , , 	True	False	False	False	False	False	False	False	False	False	False	False	False	-118.435854	34.060744	1	10700 Wilshire Blvd, Los Angeles, CA 90024
Wilshire Victoria Westwood Apartments	Maple with Den	6600	6600	1 bed	1.5 baths	1374	1374	4.9	2010.0	58	7.0	76	70	1.3	0.8756742654910706	Washer/Dryer, Kitchen, Carpet, Recreation Room, Walk-In Closets, Deck, , , , , 	True	False	False	False	False	False	False	False	False	False	False	False	False	-118.435854	34.060744	1	10700 Wilshire Blvd, Los Angeles, CA 90024
Wilshire Victoria Westwood Apartments	Benedict	7495	7495	1 bed	1 bath	1267	1267	4.9	2010.0	58	7.0	76	70	1.3	0.8756742654910706	Washer/Dryer, Kitchen, Carpet, Recreation Room, Walk-In Closets, Deck, , , , , 	True	False	False	False	False	False	False	False	False	False	False	False	False	-118.435854	34.060744	1	10700 Wilshire Blvd, Los Angeles, CA 90024
Wilshire Victoria Westwood Apartments	Rexford	4475	8950	2 beds	2 baths	796	1593	4.9	2010.0	58	7.0	76	70	1.3	0.8756742654910706	Washer/Dryer, Kitchen, Carpet, Recreation Room, Walk-In Closets, Deck, , , , , 	True	False	False	False	False	False	False	False	False	False	False	False	False	-118.435854	34.060744	2	10700 Wilshire Blvd, Los Angeles, CA 90024
Wilshire Victoria Westwood Apartments	Wilshire Penthouse	6167	18500	3 beds	2.5 baths	964	2891	4.9	2010.0	58	7.0	76	70	1.3	0.8756742654910706	Washer/Dryer, Kitchen, Carpet, Recreation Room, Walk-In Closets, Deck, , , , , 	True	False	False	False	False	False	False	False	False	False	False	False	False	-118.435854	34.060744	3	10700 Wilshire Blvd, Los Angeles, CA 90024
The Glendon Apartments in Westwood	A	4395	4395	1 bed	1 bath	748	748	5.0	2008.0	350	4.0	96	73	0.5	0.6341271224482732	, , , High Speed Internet Access, Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Satellite TV, Storage Space, Double Vanities, Tub/Shower, Fireplace, Intercom, Sprinkler System, Framed Mirrors, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Hardwood Floors, Carpet, Vinyl Flooring, Dining Room, Family Room, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Deck	True	False	True	True	True	True	False	True	False	True	True	True	True	-118.444104653061	34.0617839591837	1	1040 Glendon Ave, Los Angeles, CA 90024
The Glendon Apartments in Westwood	B1	4545	4545	1 bed	1 bath	834	834	5.0	2008.0	350	4.0	96	73	0.5	0.6341271224482732	, , , High Speed Internet Access, Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Satellite TV, Storage Space, Double Vanities, Tub/Shower, Fireplace, Intercom, Sprinkler System, Framed Mirrors, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Hardwood Floors, Carpet, Vinyl Flooring, Dining Room, Family Room, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Deck	True	False	True	True	True	True	False	True	False	True	True	True	True	-118.444104653061	34.0617839591837	1	1040 Glendon Ave, Los Angeles, CA 90024
The Glendon Apartments in Westwood	C2	2498	4995	2 beds	2 baths	499	998	5.0	2008.0	350	4.0	96	73	0.5	0.6341271224482732	, , , High Speed Internet Access, Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Satellite TV, Storage Space, Double Vanities, Tub/Shower, Fireplace, Intercom, Sprinkler System, Framed Mirrors, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Hardwood Floors, Carpet, Vinyl Flooring, Dining Room, Family Room, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Deck	True	False	True	True	True	True	False	True	False	True	True	True	True	-118.444104653061	34.0617839591837	2	1040 Glendon Ave, Los Angeles, CA 90024
The Glendon Apartments in Westwood	C	2548	5095	2 beds	2 baths	601	1202	5.0	2008.0	350	4.0	96	73	0.5	0.6341271224482732	, , , High Speed Internet Access, Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Satellite TV, Storage Space, Double Vanities, Tub/Shower, Fireplace, Intercom, Sprinkler System, Framed Mirrors, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Hardwood Floors, Carpet, Vinyl Flooring, Dining Room, Family Room, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Deck	True	False	True	True	True	True	False	True	False	True	True	True	True	-118.444104653061	34.0617839591837	2	1040 Glendon Ave, Los Angeles, CA 90024
The Glendon Apartments in Westwood	C1	2698	5395	2 beds	2 baths	568	1136	5.0	2008.0	350	4.0	96	73	0.5	0.6341271224482732	, , , High Speed Internet Access, Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Satellite TV, Storage Space, Double Vanities, Tub/Shower, Fireplace, Intercom, Sprinkler System, Framed Mirrors, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Hardwood Floors, Carpet, Vinyl Flooring, Dining Room, Family Room, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Deck	True	False	True	True	True	True	False	True	False	True	True	True	True	-118.444104653061	34.0617839591837	2	1040 Glendon Ave, Los Angeles, CA 90024
The Glendon Apartments in Westwood	D	2725	5450	2 beds	2 baths	604	1209	5.0	2008.0	350	4.0	96	73	0.5	0.6341271224482732	, , , High Speed Internet Access, Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Satellite TV, Storage Space, Double Vanities, Tub/Shower, Fireplace, Intercom, Sprinkler System, Framed Mirrors, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Hardwood Floors, Carpet, Vinyl Flooring, Dining Room, Family Room, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Deck	True	False	True	True	True	True	False	True	False	True	True	True	True	-118.444104653061	34.0617839591837	2	1040 Glendon Ave, Los Angeles, CA 90024
The Glendon Apartments in Westwood	ATH	3149	6298	2 beds	2.5 baths	733	1466	5.0	2008.0	350	4.0	96	73	0.5	0.6341271224482732	, , , High Speed Internet Access, Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Satellite TV, Storage Space, Double Vanities, Tub/Shower, Fireplace, Intercom, Sprinkler System, Framed Mirrors, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Hardwood Floors, Carpet, Vinyl Flooring, Dining Room, Family Room, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Deck	True	False	True	True	True	True	False	True	False	True	True	True	True	-118.444104653061	34.0617839591837	2	1040 Glendon Ave, Los Angeles, CA 90024
The Glendon Apartments in Westwood	E	3148	6295	2 beds	2 baths	700	1400	5.0	2008.0	350	4.0	96	73	0.5	0.6341271224482732	, , , High Speed Internet Access, Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Satellite TV, Storage Space, Double Vanities, Tub/Shower, Fireplace, Intercom, Sprinkler System, Framed Mirrors, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Hardwood Floors, Carpet, Vinyl Flooring, Dining Room, Family Room, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Deck	True	False	True	True	True	True	False	True	False	True	True	True	True	-118.444104653061	34.0617839591837	2	1040 Glendon Ave, Los Angeles, CA 90024
The Glendon Apartments in Westwood	C2TH	2332	6995	3 beds	3 baths	500	1500	5.0	2008.0	350	4.0	96	73	0.5	0.6341271224482732	, , , High Speed Internet Access, Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Cable Ready, Satellite TV, Storage Space, Double Vanities, Tub/Shower, Fireplace, Intercom, Sprinkler System, Framed Mirrors, Wheelchair Accessible (Rooms), Dishwasher, Disposal, Ice Maker, Granite Countertops, Stainless Steel Appliances, Pantry, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Freezer, Hardwood Floors, Carpet, Vinyl Flooring, Dining Room, Family Room, Vaulted Ceiling, Bay Window, Views, Walk-In Closets, Linen Closet, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Deck	True	False	True	True	True	True	False	True	False	True	True	True	True	-118.444104653061	34.0617839591837	3	1040 Glendon Ave, Los Angeles, CA 90024
Millennium Santa Monica	A7	3137	3137	Studio	1 bath	511	511	4.0	2020.0	356	5.0	84	64		3.183406743754692	, , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Double Vanities, Tub/Shower, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Island Kitchen, Microwave, Range, Refrigerator, Freezer, Vinyl Flooring, Den, Built-In Bookshelves, Views, Walk-In Closets, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Patio	True	False	True	True	True	True	True	False	False	False	False	False	True	-118.4701222	34.0298528	1	2929 Pennsylvania Ave, Santa Monica, CA 90404
Millennium Santa Monica	A2.1	3202	3202	Studio	1 bath	492	492	4.0	2020.0	356	5.0	84	64		3.183406743754692	, , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Double Vanities, Tub/Shower, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Island Kitchen, Microwave, Range, Refrigerator, Freezer, Vinyl Flooring, Den, Built-In Bookshelves, Views, Walk-In Closets, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Patio	True	False	True	True	True	True	True	False	False	False	False	False	True	-118.4701222	34.0298528	1	2929 Pennsylvania Ave, Santa Monica, CA 90404
Millennium Santa Monica	A2	3217	3217	Studio	1 bath	546	546	4.0	2020.0	356	5.0	84	64		3.183406743754692	, , , High Speed Internet Access, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Cable Ready, Double Vanities, Tub/Shower, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Island Kitchen, Microwave, Range, Refrigerator, Freezer, Vinyl Flooring, Den, Built-In Bookshelves, Views, Walk-In Closets, Loft Layout, Double Pane Windows, Large Bedrooms, Balcony, Patio	True	False	True	True	True	True	True	False	False	False	False	False	True	-118.4701222	34.0298528	1	2929 Pennsylvania Ave, Santa Monica, CA 90404
